법정동코드,법정동명,폐지여부
4119610500,경기도 부천시 오정구 고강동,존재
4119610600,경기도 부천시 오정구 대장동,존재
4119610700,경기도 부천시 오정구 삼정동,존재
4119610800,경기도 부천시 오정구 내동,존재
4119700000,경기도 부천시 소사구,폐지
4119700100,경기도 부천시 소사구 소사동,폐지
4119710100,경기도 부천시 소사구 소사본동,폐지
4119710200,경기도 부천시 소사구 심곡본동,폐지
4119710300,경기도 부천시 소사구 범박동,폐지
4119710400,경기도 부천시 소사구 괴안동,폐지
4119710500,경기도 부천시 소사구 송내동,폐지
4119710600,경기도 부천시 소사구 옥길동,폐지
4119710700,경기도 부천시 소사구 계수동,폐지
4119900000,경기도 부천시 오정구,폐지
4119910100,경기도 부천시 오정구 오정동,폐지
4119910200,경기도 부천시 오정구 여월동,폐지
4119910300,경기도 부천시 오정구 작동,폐지
4119910400,경기도 부천시 오정구 원종동,폐지
4119910500,경기도 부천시 오정구 고강동,폐지
4119910600,경기도 부천시 오정구 대장동,폐지
4119910700,경기도 부천시 오정구 삼정동,폐지
4119910800,경기도 부천시 오정구 내동,폐지
4121000000,경기도 광명시,존재
4121010100,경기도 광명시 광명동,존재
4121010200,경기도 광명시 철산동,존재
4121010300,경기도 광명시 하안동,존재
4121010400,경기도 광명시 소하동,존재
4121010500,경기도 광명시 노온사동,존재
4121010600,경기도 광명시 일직동,존재
4121010700,경기도 광명시 가학동,존재
4121010800,경기도 광명시 옥길동,존재
4121090100,경기도 광명시 광명1동,폐지
4121090200,경기도 광명시 광명2동,폐지
4121090300,경기도 광명시 광명3동,폐지
4121090400,경기도 광명시 광명4동,폐지
4121090500,경기도 광명시 광명5동,폐지
4121090600,경기도 광명시 광명6동,폐지
4121090700,경기도 광명시 광명7동,폐지
4121090800,경기도 광명시 철산1동,폐지
4121090900,경기도 광명시 철산2동,폐지
4121091000,경기도 광명시 철산3동,폐지
4121091100,경기도 광명시 철산4동,폐지
4121091200,경기도 광명시 소하1동,폐지
4121091300,경기도 광명시 소하2동,폐지
4121091400,경기도 광명시 학온동,폐지
4122000000,경기도 평택시,존재
4122010100,경기도 평택시 서정동,존재
4122010200,경기도 평택시 장당동,존재
4122010300,경기도 평택시 모곡동,존재
4122010400,경기도 평택시 칠괴동,존재
4122010500,경기도 평택시 칠원동,존재
4122010600,경기도 평택시 도일동,존재
4122010700,경기도 평택시 가재동,존재
4122010800,경기도 평택시 장안동,존재
4122010900,경기도 평택시 이충동,존재
4122011000,경기도 평택시 지산동,존재
4122011100,경기도 평택시 독곡동,존재
4122011200,경기도 평택시 신장동,존재
4122011300,경기도 평택시 평택동,존재
4122011400,경기도 평택시 통복동,존재
4122011500,경기도 평택시 군문동,존재
4122011600,경기도 평택시 유천동,존재
4122011700,경기도 평택시 합정동,존재
4122011800,경기도 평택시 비전동,존재
4122011900,경기도 평택시 동삭동,존재
4122012000,경기도 평택시 세교동,존재
4122012100,경기도 평택시 지제동,존재
4122012200,경기도 평택시 신대동,존재
4122012300,경기도 평택시 소사동,존재
4122012400,경기도 평택시 용이동,존재
4122012500,경기도 평택시 월곡동,존재
4122012600,경기도 평택시 청룡동,존재
4122012700,경기도 평택시 죽백동,존재
4122012800,경기도 평택시 고덕동,존재
4122025000,경기도 평택시 팽성읍,존재
4122025021,경기도 평택시 팽성읍 객사리,존재
4122025022,경기도 평택시 팽성읍 남산리,존재
4122025023,경기도 평택시 팽성읍 추팔리,존재
4122025024,경기도 평택시 팽성읍 노와리,존재
4122025025,경기도 평택시 팽성읍 평궁리,존재
4122025026,경기도 평택시 팽성읍 신궁리,존재
4122025027,경기도 평택시 팽성읍 두리,존재
4122025028,경기도 평택시 팽성읍 신호리,존재
4122025029,경기도 평택시 팽성읍 근내리,존재
4122025030,경기도 평택시 팽성읍 석봉리,존재
4122025031,경기도 평택시 팽성읍 원정리,존재
4122025032,경기도 평택시 팽성읍 도두리,존재
4122025033,경기도 평택시 팽성읍 함정리,존재
4122025034,경기도 평택시 팽성읍 신대리,존재
4122025035,경기도 평택시 팽성읍 본정리,존재
4122025036,경기도 평택시 팽성읍 노양리,존재
4122025037,경기도 평택시 팽성읍 노성리,존재
4122025038,경기도 평택시 팽성읍 두정리,존재
4122025039,경기도 평택시 팽성읍 석근리,존재
4122025040,경기도 평택시 팽성읍 대사리,존재
4122025041,경기도 평택시 팽성읍 안정리,존재
4122025042,경기도 평택시 팽성읍 동창리,존재
4122025043,경기도 평택시 팽성읍 내리,존재
4122025044,경기도 평택시 팽성읍 대추리,존재
4122025045,경기도 평택시 팽성읍 송화리,존재
4122025300,경기도 평택시 안중읍,존재
4122025321,경기도 평택시 안중읍 안중리,존재
4122025322,경기도 평택시 안중읍 학현리,존재
4122025323,경기도 평택시 안중읍 금곡리,존재
4122025324,경기도 평택시 안중읍 대반리,존재
4122025325,경기도 평택시 안중읍 삼정리,존재
4122025326,경기도 평택시 안중읍 용성리,존재
4122025327,경기도 평택시 안중읍 덕우리,존재
4122025328,경기도 평택시 안중읍 성해리,존재
4122025329,경기도 평택시 안중읍 송담리,존재
4122025330,경기도 평택시 안중읍 현화리,존재
4122025600,경기도 평택시 포승읍,존재
4122025621,경기도 평택시 포승읍 내기리,존재
4122025622,경기도 평택시 포승읍 도곡리,존재
4122025623,경기도 평택시 포승읍 원정리,존재
4122025624,경기도 평택시 포승읍 만호리,존재
4122025625,경기도 평택시 포승읍 희곡리,존재
4122025626,경기도 평택시 포승읍 신영리,존재
4122025627,경기도 평택시 포승읍 방림리,존재
4122025628,경기도 평택시 포승읍 석정리,존재
4122025629,경기도 평택시 포승읍 홍원리,존재
4122025900,경기도 평택시 청북읍,존재
4122025921,경기도 평택시 청북읍 현곡리,존재
4122025922,경기도 평택시 청북읍 삼계리,존재
4122025923,경기도 평택시 청북읍 고잔리,존재
4122025924,경기도 평택시 청북읍 옥길리,존재
4122025925,경기도 평택시 청북읍 후사리,존재
4122025926,경기도 평택시 청북읍 토진리,존재
4122025927,경기도 평택시 청북읍 백봉리,존재
4122025928,경기도 평택시 청북읍 어연리,존재
4122025929,경기도 평택시 청북읍 율북리,존재
4122025930,경기도 평택시 청북읍 한산리,존재
4122025931,경기도 평택시 청북읍 어소리,존재
4122025932,경기도 평택시 청북읍 고렴리,존재
4122031000,경기도 평택시 진위면,존재
4122031021,경기도 평택시 진위면 봉남리,존재
4122031022,경기도 평택시 진위면 마산리,존재
4122031023,경기도 평택시 진위면 은산리,존재
4122031024,경기도 평택시 진위면 동천리,존재
4122031025,경기도 평택시 진위면 고현리,존재
4122031026,경기도 평택시 진위면 청호리,존재
4122031027,경기도 평택시 진위면 갈곶리,존재
4122031028,경기도 평택시 진위면 야막리,존재
4122031029,경기도 평택시 진위면 가곡리,존재
4122031030,경기도 평택시 진위면 견산리,존재
4122031031,경기도 평택시 진위면 하북리,존재
4122031032,경기도 평택시 진위면 신리,존재
4122032000,경기도 평택시 서탄면,존재
4122032021,경기도 평택시 서탄면 금암리,존재
4122032022,경기도 평택시 서탄면 사리,존재
4122032023,경기도 평택시 서탄면 수월암리,존재
4122032024,경기도 평택시 서탄면 내천리,존재
4122032025,경기도 평택시 서탄면 마두리,존재
4122032026,경기도 평택시 서탄면 회화리,존재
4122032027,경기도 평택시 서탄면 적봉리,존재
4122032028,경기도 평택시 서탄면 장등리,존재
4122032029,경기도 평택시 서탄면 금각리,존재
4122032030,경기도 평택시 서탄면 황구지리,존재
4122033000,경기도 평택시 고덕면,존재
4122033021,경기도 평택시 고덕면 당현리,존재
4122033022,경기도 평택시 고덕면 두릉리,존재
4122033023,경기도 평택시 고덕면 문곡리,존재
4122033024,경기도 평택시 고덕면 동청리,존재
4122033025,경기도 평택시 고덕면 해창리,존재
4122033026,경기도 평택시 고덕면 궁리,존재
4122033027,경기도 평택시 고덕면 동고리,존재
4122033028,경기도 평택시 고덕면 방축리,존재
4122033029,경기도 평택시 고덕면 여염리,존재
4122033030,경기도 평택시 고덕면 율포리,폐지
4122033031,경기도 평택시 고덕면 좌교리,존재
4122034000,경기도 평택시 오성면,존재
4122034021,경기도 평택시 오성면 숙성리,존재
4122034022,경기도 평택시 오성면 교포리,존재
4122034023,경기도 평택시 오성면 신리,존재
4122034024,경기도 평택시 오성면 안화리,존재
4122034025,경기도 평택시 오성면 양교리,존재
4122034026,경기도 평택시 오성면 죽리,존재
4122034027,경기도 평택시 오성면 길음리,존재
4122034028,경기도 평택시 오성면 당거리,존재
4122034029,경기도 평택시 오성면 창내리,존재
4122035000,경기도 평택시 청북면,폐지
4122035021,경기도 평택시 청북면 현곡리,폐지
4122035022,경기도 평택시 청북면 삼계리,폐지
4122035023,경기도 평택시 청북면 고잔리,폐지
4122035024,경기도 평택시 청북면 옥길리,폐지
4122035025,경기도 평택시 청북면 후사리,폐지
4122035026,경기도 평택시 청북면 토진리,폐지
4122035027,경기도 평택시 청북면 백봉리,폐지
4122035028,경기도 평택시 청북면 어연리,폐지
4122035029,경기도 평택시 청북면 율북리,폐지
4122035030,경기도 평택시 청북면 한산리,폐지
4122035031,경기도 평택시 청북면 어소리,폐지
4122035032,경기도 평택시 청북면 고렴리,폐지
4122036000,경기도 평택시 포승면,폐지
4122036021,경기도 평택시 포승면 내기리,폐지
4122036022,경기도 평택시 포승면 도곡리,폐지
4122036023,경기도 평택시 포승면 원정리,폐지
4122036024,경기도 평택시 포승면 만호리,폐지
4122036025,경기도 평택시 포승면 희곡리,폐지
4122036026,경기도 평택시 포승면 신영리,폐지
4122036027,경기도 평택시 포승면 방림리,폐지
4122036028,경기도 평택시 포승면 석정리,폐지
4122036029,경기도 평택시 포승면 홍원리,폐지
4122037000,경기도 평택시 현덕면,존재
4122037021,경기도 평택시 현덕면 도대리,존재
4122037022,경기도 평택시 현덕면 운정리,존재
4122037023,경기도 평택시 현덕면 화양리,존재
4122037024,경기도 평택시 현덕면 황산리,존재
4122037025,경기도 평택시 현덕면 인광리,존재
4122037026,경기도 평택시 현덕면 덕목리,존재
4122037027,경기도 평택시 현덕면 신왕리,존재
4122037028,경기도 평택시 현덕면 대안리,존재
4122037029,경기도 평택시 현덕면 기산리,존재
4122037030,경기도 평택시 현덕면 권관리,존재
4122037031,경기도 평택시 현덕면 장수리,존재
4122037032,경기도 평택시 현덕면 방축리,존재
4122038000,경기도 평택시 안중면,폐지
4122038021,경기도 평택시 안중면 안중리,폐지
4122038022,경기도 평택시 안중면 학현리,폐지
4122038023,경기도 평택시 안중면 금곡리,폐지
4122038024,경기도 평택시 안중면 대반리,폐지
4122038025,경기도 평택시 안중면 삼정리,폐지
4122038026,경기도 평택시 안중면 용성리,폐지
4122038027,경기도 평택시 안중면 덕우리,폐지
4122038028,경기도 평택시 안중면 성해리,폐지
4122038029,경기도 평택시 안중면 송담리,폐지
4122038030,경기도 평택시 안중면 현화리,폐지
4123000000,경기도 송탄시,폐지
4123010100,경기도 송탄시 서정동,폐지
4123010200,경기도 송탄시 장당동,폐지
4123010300,경기도 송탄시 모곡동,폐지
4123010400,경기도 송탄시 칠괴동,폐지
4123010500,경기도 송탄시 칠원동,폐지
4123010600,경기도 송탄시 도일동,폐지
4123010700,경기도 송탄시 가재동,폐지
4123010800,경기도 송탄시 장안동,폐지
4123010900,경기도 송탄시 이충동,폐지
4123011000,경기도 송탄시 지산동,폐지
